Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000434	N1	n3	0.4	Non-Terminal	s_bayanus_proteins_Sbay_5.128, s_kudriavzevii_proteins_Skud_5.140, s_paradoxus_proteins_Spar_5.167, s_mikatae_proteins_Smik_5.154	l_thermotolerans_proteins_rna3839, l_waltii_v3_proteins_Kwal_47.19055, s_bayanus_proteins_Sbay_7.51, s_kudriavzevii_proteins_Skud_7.58, s_mikatae_proteins_Smik_7.53, s_paradoxus_proteins_Spar_7.56
OG0000435	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5617, schizo_pombe_proteins_rna3032	schizo_pombe_proteins_rna1999
OG0000435	schizo_pombe_proteins	n2	1.0	Terminal	schizo_pombe_proteins_rna5617	schizo_pombe_proteins_rna3032
OG0000436	N6	n9	0.5	Non-Terminal	l_thermotolerans_proteins_rna349	l_thermotolerans_proteins_rna2034, l_waltii_v3_proteins_Kwal_33.15618, l_waltii_v3_proteins_Kwal_47.17051
OG0000436	l_waltii_v3_proteins	n11	1.0	Terminal	l_waltii_v3_proteins_Kwal_33.15618	l_waltii_v3_proteins_Kwal_47.17051
OG0000437	N5	n1	0.8	Non-Terminal	s_bayanus_proteins_Sbay_16.18, s_cerevisiae_proteins_rna3770, s_paradoxus_proteins_Spar_12.6, s_mikatae_proteins_Smik_12.2	s_bayanus_proteins_Sbay_16.31, s_cerevisiae_proteins_rna5817, s_mikatae_proteins_Smik_6.483, s_kudriavzevii_proteins_Skud_16.3, s_paradoxus_proteins_Spar_16.38
OG0000438	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna639	schizo_pombe_proteins_rna826
OG0000438	l_thermotolerans_proteins	n3	1.0	Terminal	l_thermotolerans_proteins_rna1920	l_thermotolerans_proteins_rna3049
OG0000438	k_lactis_proteins	n10	1.0	Terminal	k_lactis_proteins_rna855	k_lactis_proteins_rna870
OG0000438	n_castellii_proteins	n11	1.0	Terminal	n_castellii_proteins_rna5626	n_castellii_proteins_rna227
OG0000439	N0	n0	0.18181818181818182	Non-Terminal	l_kluyveri_v2_proteins_SAKL-ORF6970, schizo_pombe_proteins_rna3351	schizo_pombe_proteins_rna5701, k_lactis_proteins_rna929, l_kluyveri_v2_proteins_SAKL-ORF13715, l_thermotolerans_proteins_rna3344, l_waltii_v3_proteins_Kwal_23.3660, n_castellii_proteins_rna5419, s_bayanus_proteins_Sbay_4.362, s_cerevisiae_proteins_rna337, s_paradoxus_proteins_Spar_2.273, s_mikatae_proteins_Smik_2.255, s_kudriavzevii_proteins_Skud_2.242
OG0000440	N1	n2	0.2	Non-Terminal	l_kluyveri_v2_proteins_SAKL-ORF14003, n_castellii_proteins_rna1667, s_bayanus_proteins_Sbay_13.418, s_cerevisiae_proteins_rna4725, s_paradoxus_proteins_Spar_13.417, s_mikatae_proteins_Smik_13.442, s_kudriavzevii_proteins_Skud_13.403	n_castellii_proteins_rna2605, l_kluyveri_v2_proteins_SAKL-ORF14004, l_thermotolerans_proteins_rna2308, l_waltii_v3_proteins_Kwal_55.20298
OG0000441	N1	n1	0.4	Non-Terminal	n_castellii_proteins_rna1663, s_bayanus_proteins_Sbay_8.344, s_kudriavzevii_proteins_Skud_15.461, s_mikatae_proteins_Smik_15.476, s_paradoxus_proteins_Spar_15.503	l_thermotolerans_proteins_rna2310, l_waltii_v3_proteins_Kwal_55.20308, n_castellii_proteins_rna2606, s_paradoxus_proteins_Spar_13.416, s_kudriavzevii_proteins_Skud_13.402, k_lactis_proteins_rna1100, s_bayanus_proteins_Sbay_13.417
OG0000442	N3	n1	0.6666666666666666	Non-Terminal	n_castellii_proteins_rna1276, s_bayanus_proteins_Sbay_12.150, s_kudriavzevii_proteins_Skud_10.285, s_mikatae_proteins_Smik_10.351, s_paradoxus_proteins_Spar_10.339	n_castellii_proteins_rna4858, s_kudriavzevii_proteins_Skud_11.19, s_paradoxus_proteins_Spar_11.29, s_mikatae_proteins_Smik_11.23
OG0000443	l_thermotolerans_proteins	n8	1.0	Terminal	l_thermotolerans_proteins_rna2892	l_thermotolerans_proteins_rna3022
OG0000443	k_lactis_proteins	n10	1.0	Terminal	k_lactis_proteins_rna1197	k_lactis_proteins_rna1169, k_lactis_proteins_rna1322
OG0000443	k_lactis_proteins	n11	1.0	Terminal	k_lactis_proteins_rna1169	k_lactis_proteins_rna1322
OG0000444	N3	n1	0.6666666666666666	Non-Terminal	n_castellii_proteins_rna11, s_bayanus_proteins_Sbay_2.712, s_mikatae_proteins_Smik_4.811, s_paradoxus_proteins_Spar_4.901	s_bayanus_proteins_Sbay_3.162, s_kudriavzevii_proteins_Skud_3.13, s_mikatae_proteins_Smik_3.24, s_paradoxus_proteins_Spar_3.32, n_castellii_proteins_rna2514
OG0000445	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4508, schizo_pombe_proteins_rna1094	schizo_pombe_proteins_rna2389
OG0000445	schizo_pombe_proteins	n2	1.0	Terminal	schizo_pombe_proteins_rna4508	schizo_pombe_proteins_rna1094
OG0000446	N3	n1	0.8333333333333334	Non-Terminal: STRIDE	n_castellii_proteins_rna42, s_bayanus_proteins_Sbay_14.65, s_kudriavzevii_proteins_Skud_14.63, s_mikatae_proteins_Smik_14.60, s_paradoxus_proteins_Spar_14.67	n_castellii_proteins_rna2483, s_bayanus_proteins_Sbay_10.283, s_kudriavzevii_proteins_Skud_12.252, s_mikatae_proteins_Smik_12.247, s_paradoxus_proteins_Spar_12.295
OG0000447	N3	n1	0.6666666666666666	Non-Terminal	n_castellii_proteins_rna2467, s_bayanus_proteins_Sbay_3.71, s_kudriavzevii_proteins_Skud_3.116, s_mikatae_proteins_Smik_3.140, s_paradoxus_proteins_Spar_3.143	n_castellii_proteins_rna5636, s_kudriavzevii_proteins_Skud_10.21, s_mikatae_proteins_Smik_10.36, s_paradoxus_proteins_Spar_10.36
OG0000448	N5	n5	0.8	Non-Terminal	s_bayanus_proteins_Sbay_4.227, s_mikatae_proteins_Smik_4.214, s_paradoxus_proteins_Spar_4.258, s_kudriavzevii_proteins_Skud_4.228	s_bayanus_proteins_Sbay_15.109, s_mikatae_proteins_Smik_15.103, s_paradoxus_proteins_Spar_15.121, s_kudriavzevii_proteins_Skud_15.97
OG0000449	N2	n9	0.25	Non-Terminal	l_kluyveri_v2_proteins_SAKL-ORF9790	l_kluyveri_v2_proteins_SAKL-ORF7980, k_lactis_proteins_rna1391, l_kluyveri_v2_proteins_SAKL-ORF14900
OG0000449	N2	n10	0.25	Non-Terminal	l_kluyveri_v2_proteins_SAKL-ORF7980	k_lactis_proteins_rna1391, l_kluyveri_v2_proteins_SAKL-ORF14900
OG0000450	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3212, schizo_pombe_proteins_rna3213	schizo_pombe_proteins_rna3932
OG0000450	schizo_pombe_proteins	n2	1.0	Terminal	schizo_pombe_proteins_rna3212	schizo_pombe_proteins_rna3213
OG0000451	N1	n1	0.2	Non-Terminal	k_lactis_proteins_rna2323, n_castellii_proteins_rna2370, s_bayanus_proteins_Sbay_4.547, s_cerevisiae_proteins_rna510, s_paradoxus_proteins_Spar_2.463, s_mikatae_proteins_Smik_2.429, s_kudriavzevii_proteins_Skud_2.418, l_kluyveri_v2_proteins_SAKL-ORF8960, l_thermotolerans_proteins_rna5084, l_waltii_v3_proteins_Kwal_14.2449	k_lactis_proteins_rna1599, l_kluyveri_v2_proteins_SAKL-ORF8761
OG0000452	N5	n5	0.8	Non-Terminal	s_bayanus_proteins_Sbay_15.60, s_kudriavzevii_proteins_Skud_15.49, s_mikatae_proteins_Smik_15.52, s_paradoxus_proteins_Spar_15.71	s_bayanus_proteins_Sbay_14.60, s_kudriavzevii_proteins_Skud_14.58, s_mikatae_proteins_Smik_14.55, s_paradoxus_proteins_Spar_14.62
OG0000453	N5	n5	0.8	Non-Terminal	s_bayanus_proteins_Sbay_14.241, s_kudriavzevii_proteins_Skud_14.232, s_mikatae_proteins_Smik_14.227, s_paradoxus_proteins_Spar_14.238	s_bayanus_proteins_Sbay_8.155, s_kudriavzevii_proteins_Skud_15.266, s_mikatae_proteins_Smik_15.281, s_paradoxus_proteins_Spar_15.308
OG0000454	N5	n5	0.8	Non-Terminal	s_bayanus_proteins_Sbay_13.362, s_mikatae_proteins_Smik_13.386, s_kudriavzevii_proteins_Skud_13.347, s_paradoxus_proteins_Spar_13.376	s_bayanus_proteins_Sbay_16.77, s_mikatae_proteins_Smik_6.434, s_paradoxus_proteins_Spar_16.94, s_kudriavzevii_proteins_Skud_16.49
OG0000455	N5	n6	0.6	Non-Terminal	s_bayanus_proteins_Sbay_4.83, s_kudriavzevii_proteins_Skud_4.94, s_mikatae_proteins_Smik_4.75	s_bayanus_proteins_Sbay_10.300, s_mikatae_proteins_Smik_12.264, s_paradoxus_proteins_Spar_12.313, s_kudriavzevii_proteins_Skud_12.270
OG0000456	k_lactis_proteins	n2	1.0	Terminal	k_lactis_proteins_rna1962	k_lactis_proteins_rna3728
OG0000456	l_kluyveri_v2_proteins	n6	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF638	l_kluyveri_v2_proteins_SAKL-ORF9987
OG0000457	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3473, schizo_pombe_proteins_rna2307	schizo_pombe_proteins_rna1625
OG0000457	schizo_pombe_proteins	n2	1.0	Terminal	schizo_pombe_proteins_rna3473	schizo_pombe_proteins_rna2307
OG0000458	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna1457	schizo_pombe_proteins_rna1743
OG0000458	n_castellii_proteins	n11	1.0	Terminal	n_castellii_proteins_rna929	n_castellii_proteins_rna3196
OG0000459	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4258, schizo_pombe_proteins_rna2800	schizo_pombe_proteins_rna1940
OG0000459	schizo_pombe_proteins	n2	1.0	Terminal	schizo_pombe_proteins_rna4258	schizo_pombe_proteins_rna2800
OG0000459	N3	n5	0.5	Non-Terminal	n_castellii_proteins_rna3023, s_bayanus_proteins_Sbay_3.8, s_kudriavzevii_proteins_Skud_3.48, s_mikatae_proteins_Smik_3.71, s_paradoxus_proteins_Spar_3.68	n_castellii_proteins_rna4948, s_mikatae_proteins_Smik_14.324, s_paradoxus_proteins_Spar_14.359
OG0000460	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5930	schizo_pombe_proteins_rna5310
OG0000460	n_castellii_proteins	n7	1.0	Terminal	n_castellii_proteins_rna3177	n_castellii_proteins_rna4684
OG0000461	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6559	schizo_pombe_proteins_rna4646
OG0000461	n_castellii_proteins	n8	1.0	Terminal	n_castellii_proteins_rna2540	n_castellii_proteins_rna1604
OG0000462	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna1945	schizo_pombe_proteins_rna2037
OG0000462	n_castellii_proteins	n7	1.0	Terminal	n_castellii_proteins_rna1565	n_castellii_proteins_rna4973
OG0000463	N5	n6	0.6	Non-Terminal: STRIDE	s_bayanus_proteins_Sbay_5.80, s_kudriavzevii_proteins_Skud_5.94, s_mikatae_proteins_Smik_5.107, s_paradoxus_proteins_Spar_5.116	s_bayanus_proteins_Sbay_9.201, s_kudriavzevii_proteins_Skud_9.171, s_paradoxus_proteins_Spar_9.193
OG0000464	N5	n1	0.8	Non-Terminal: STRIDE	s_bayanus_proteins_Sbay_16.443, s_cerevisiae_proteins_rna6201, s_mikatae_proteins_Smik_16.358, s_kudriavzevii_proteins_Skud_16.402	s_bayanus_proteins_Sbay_7.380, s_cerevisiae_proteins_rna2305, s_paradoxus_proteins_Spar_7.411, s_mikatae_proteins_Smik_6.183, s_kudriavzevii_proteins_Skud_7.396
OG0000465	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna959	schizo_pombe_proteins_rna2329
OG0000465	k_lactis_proteins	n6	1.0	Terminal	k_lactis_proteins_rna2730	k_lactis_proteins_rna3745
OG0000466	N3	n1	0.3333333333333333	Non-Terminal	s_mikatae_proteins_Smik_10.295, n_castellii_proteins_rna741, n_castellii_proteins_rna3329	n_castellii_proteins_rna738, s_bayanus_proteins_Sbay_7.491, s_mikatae_proteins_Smik_16.109, s_paradoxus_proteins_Spar_7.554, s_kudriavzevii_proteins_Skud_7.533
OG0000466	n_castellii_proteins	n3	1.0	Terminal	n_castellii_proteins_rna741	n_castellii_proteins_rna3329
OG0000466	l_kluyveri_v2_proteins	n10	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF14670	l_kluyveri_v2_proteins_SAKL-ORF9624
OG0000467	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5926	schizo_pombe_proteins_rna1619
OG0000467	n_castellii_proteins	n3	1.0	Terminal	n_castellii_proteins_rna1241	n_castellii_proteins_rna5171
OG0000467	s_mikatae_proteins	n7	1.0	Terminal	s_mikatae_proteins_Smik_15.314	s_mikatae_proteins_Smik_4.655
OG0000467	s_paradoxus_proteins	n8	1.0	Terminal	s_paradoxus_proteins_Spar_15.324	s_paradoxus_proteins_Spar_4.736
OG0000468	s_bayanus_proteins	n4	1.0	Terminal	s_bayanus_proteins_Sbay_2.75	s_bayanus_proteins_Sbay_2.76
OG0000468	l_kluyveri_v2_proteins	n10	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF2261	l_kluyveri_v2_proteins_SAKL-ORF6334, l_kluyveri_v2_proteins_SAKL-ORF2265
OG0000468	l_kluyveri_v2_proteins	n11	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF6334	l_kluyveri_v2_proteins_SAKL-ORF2265
OG0000469	N5	n6	0.6	Non-Terminal	s_bayanus_proteins_Sbay_12.192, s_kudriavzevii_proteins_Skud_10.326, s_mikatae_proteins_Smik_10.395, s_paradoxus_proteins_Spar_10.386	s_bayanus_proteins_Sbay_2.80, s_kudriavzevii_proteins_Skud_2.64, s_mikatae_proteins_Smik_2.76
OG0000470	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4411	schizo_pombe_proteins_rna1313
OG0000470	s_bayanus_proteins	n9	1.0	Terminal	s_bayanus_proteins_Sbay_2.12	s_bayanus_proteins_Sbay_2.11
OG0000471	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5558	schizo_pombe_proteins_rna1909
OG0000471	n_castellii_proteins	n7	1.0	Terminal	n_castellii_proteins_rna1526	n_castellii_proteins_rna3912
OG0000472	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna1603	schizo_pombe_proteins_rna2670
OG0000472	N7	n8	0.5	Non-Terminal	s_mikatae_proteins_Smik_13.35, s_paradoxus_proteins_Spar_13.42	s_kudriavzevii_proteins_Skud_13.432, s_mikatae_proteins_Smik_13.474, s_paradoxus_proteins_Spar_13.454
OG0000473	N5	n3	0.6	Non-Terminal	s_bayanus_proteins_Sbay_16.299, s_kudriavzevii_proteins_Skud_16.263, s_mikatae_proteins_Smik_16.216	s_bayanus_proteins_Sbay_6.55, s_kudriavzevii_proteins_Skud_6.67, s_mikatae_proteins_Smik_6.74, s_paradoxus_proteins_Spar_6.86
OG0000474	N3	n1	0.5	Non-Terminal: STRIDE	n_castellii_proteins_rna1135, s_bayanus_proteins_Sbay_2.87, s_cerevisiae_proteins_rna179, s_paradoxus_proteins_Spar_2.87, s_mikatae_proteins_Smik_2.83, s_kudriavzevii_proteins_Skud_2.71	n_castellii_proteins_rna5447, s_bayanus_proteins_Sbay_4.331, s_kudriavzevii_proteins_Skud_2.212
OG0000475	N8	n4	0.3333333333333333	Non-Terminal	s_mikatae_proteins_Smik_8.236	s_mikatae_proteins_Smik_16.76, s_paradoxus_proteins_Spar_7.589, s_paradoxus_proteins_Spar_8.249
OG0000475	N8	n5	0.3333333333333333	Non-Terminal	s_mikatae_proteins_Smik_16.76, s_paradoxus_proteins_Spar_7.589	s_paradoxus_proteins_Spar_8.249
OG0000475	n_castellii_proteins	n8	1.0	Terminal	n_castellii_proteins_rna3303	n_castellii_proteins_rna4146
OG0000476	N5	n3	0.8	Non-Terminal	s_bayanus_proteins_Sbay_8.87, s_kudriavzevii_proteins_Skud_15.199, s_mikatae_proteins_Smik_15.213, s_paradoxus_proteins_Spar_15.230	s_bayanus_proteins_Sbay_2.432, s_kudriavzevii_proteins_Skud_4.527, s_mikatae_proteins_Smik_4.515, s_paradoxus_proteins_Spar_4.640
OG0000477	N5	n2	0.8	Non-Terminal	s_bayanus_proteins_Sbay_2.134, s_kudriavzevii_proteins_Skud_2.118, s_mikatae_proteins_Smik_2.125, s_paradoxus_proteins_Spar_2.142	s_bayanus_proteins_Sbay_4.256, s_kudriavzevii_proteins_Skud_4.256, s_paradoxus_proteins_Spar_4.284, s_mikatae_proteins_Smik_4.238
OG0000478	N5	n2	0.8	Non-Terminal	s_bayanus_proteins_Sbay_2.48, s_kudriavzevii_proteins_Skud_2.36, s_mikatae_proteins_Smik_2.47, s_paradoxus_proteins_Spar_2.54	s_bayanus_proteins_Sbay_5.220, s_kudriavzevii_proteins_Skud_5.226, s_paradoxus_proteins_Spar_5.274, s_mikatae_proteins_Smik_5.247
OG0000479	N5	n6	0.6	Non-Terminal	s_bayanus_proteins_Sbay_12.128, s_paradoxus_proteins_Spar_10.310, s_mikatae_proteins_Smik_10.320, s_kudriavzevii_proteins_Skud_10.263	s_bayanus_proteins_Sbay_5.39, s_kudriavzevii_proteins_Skud_5.61, s_paradoxus_proteins_Spar_5.49
OG0000480	N3	n4	0.6666666666666666	Non-Terminal	n_castellii_proteins_rna866, s_bayanus_proteins_Sbay_12.113, s_kudriavzevii_proteins_Skud_10.250, s_mikatae_proteins_Smik_10.305, s_paradoxus_proteins_Spar_10.295	n_castellii_proteins_rna4920, s_kudriavzevii_proteins_Skud_5.73, s_mikatae_proteins_Smik_5.82, s_paradoxus_proteins_Spar_5.60
OG0000481	N3	n1	0.6666666666666666	Non-Terminal	n_castellii_proteins_rna1811, s_kudriavzevii_proteins_Skud_2.323, s_mikatae_proteins_Smik_2.337, s_paradoxus_proteins_Spar_2.365	n_castellii_proteins_rna2728, s_bayanus_proteins_Sbay_16.235, s_kudriavzevii_proteins_Skud_16.205, s_mikatae_proteins_Smik_16.159, s_paradoxus_proteins_Spar_16.252
OG0000482	N5	n5	0.8	Non-Terminal	s_bayanus_proteins_Sbay_16.217, s_kudriavzevii_proteins_Skud_16.188, s_mikatae_proteins_Smik_16.142, s_paradoxus_proteins_Spar_16.233	s_bayanus_proteins_Sbay_4.429, s_kudriavzevii_proteins_Skud_2.304, s_mikatae_proteins_Smik_2.317, s_paradoxus_proteins_Spar_2.337
OG0000483	N3	n1	0.6666666666666666	Non-Terminal	n_castellii_proteins_rna5347, s_bayanus_proteins_Sbay_8.427, s_kudriavzevii_proteins_Skud_15.538, s_mikatae_proteins_Smik_15.553, s_paradoxus_proteins_Spar_15.590	s_bayanus_proteins_Sbay_1.10, s_kudriavzevii_proteins_Skud_1.6, s_mikatae_proteins_Smik_1.9, n_castellii_proteins_rna783
OG0000484	N3	n4	0.6666666666666666	Non-Terminal	n_castellii_proteins_rna956, s_bayanus_proteins_Sbay_6.141, s_kudriavzevii_proteins_Skud_10.162, s_mikatae_proteins_Smik_10.175, s_paradoxus_proteins_Spar_10.179	n_castellii_proteins_rna2362, s_kudriavzevii_proteins_Skud_2.409, s_paradoxus_proteins_Spar_2.454, s_mikatae_proteins_Smik_2.420
OG0000485	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna3205	schizo_pombe_proteins_rna2673
OG0000485	N3	n9	0.16666666666666666	Non-Terminal	n_castellii_proteins_rna5485	n_castellii_proteins_rna1087, s_bayanus_proteins_Sbay_2.176, s_paradoxus_proteins_Spar_4.314
OG0000486	N5	n2	0.8	Non-Terminal	s_bayanus_proteins_Sbay_4.68, s_mikatae_proteins_Smik_4.60, s_paradoxus_proteins_Spar_4.85, s_kudriavzevii_proteins_Skud_4.79	s_bayanus_proteins_Sbay_4.118, s_kudriavzevii_proteins_Skud_4.128, s_mikatae_proteins_Smik_4.110, s_paradoxus_proteins_Spar_4.152
OG0000487	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5752, schizo_pombe_proteins_rna1158	schizo_pombe_proteins_rna776
OG0000487	schizo_pombe_proteins	n2	1.0	Terminal	schizo_pombe_proteins_rna5752	schizo_pombe_proteins_rna1158
OG0000488	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna790	schizo_pombe_proteins_rna1864
OG0000488	n_castellii_proteins	n6	1.0	Terminal	n_castellii_proteins_rna1683	n_castellii_proteins_rna2596
OG0000488	s_paradoxus_proteins	n8	1.0	Terminal	s_paradoxus_proteins_Spar_13.430	s_paradoxus_proteins_Spar_15.523
OG0000488	s_kudriavzevii_proteins	n11	1.0	Terminal	s_kudriavzevii_proteins_Skud_15.480	s_kudriavzevii_proteins_Skud_13.413
OG0000489	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5364, schizo_pombe_proteins_rna1507	schizo_pombe_proteins_rna2281
OG0000489	schizo_pombe_proteins	n2	1.0	Terminal	schizo_pombe_proteins_rna5364	schizo_pombe_proteins_rna1507
OG0000490	N3	n1	0.6666666666666666	Non-Terminal	n_castellii_proteins_rna3506, s_bayanus_proteins_Sbay_7.160, s_kudriavzevii_proteins_Skud_7.168, s_paradoxus_proteins_Spar_7.177, s_mikatae_proteins_Smik_7.167	n_castellii_proteins_rna5073, s_kudriavzevii_proteins_Skud_2.370, s_paradoxus_proteins_Spar_2.414, s_mikatae_proteins_Smik_2.381
OG0000491	N6	n2	1.0	Non-Terminal: STRIDE	l_thermotolerans_proteins_rna342, l_waltii_v3_proteins_Kwal_23.3110	l_thermotolerans_proteins_rna2262, l_waltii_v3_proteins_Kwal_47.16572
OG0000492	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna6267	schizo_pombe_proteins_rna4869
OG0000492	n_castellii_proteins	n11	1.0	Terminal	n_castellii_proteins_rna1119	n_castellii_proteins_rna5460
OG0000493	l_kluyveri_v2_proteins	n10	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF12725, l_kluyveri_v2_proteins_SAKL-ORF12094	l_kluyveri_v2_proteins_SAKL-ORF8752
OG0000493	l_kluyveri_v2_proteins	n11	1.0	Terminal	l_kluyveri_v2_proteins_SAKL-ORF12725	l_kluyveri_v2_proteins_SAKL-ORF12094
OG0000494	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna5274, schizo_pombe_proteins_rna5589	schizo_pombe_proteins_rna1987
OG0000494	schizo_pombe_proteins	n2	1.0	Terminal	schizo_pombe_proteins_rna5274	schizo_pombe_proteins_rna5589
OG0000495	N3	n1	0.6666666666666666	Non-Terminal	n_castellii_proteins_rna4566, s_bayanus_proteins_Sbay_8.99, s_kudriavzevii_proteins_Skud_15.211, s_mikatae_proteins_Smik_15.225, s_paradoxus_proteins_Spar_15.246	s_bayanus_proteins_Sbay_2.442, s_kudriavzevii_proteins_Skud_4.537, s_mikatae_proteins_Smik_4.525, n_castellii_proteins_rna3079
OG0000496	N3	n1	0.6666666666666666	Non-Terminal	n_castellii_proteins_rna4561, s_cerevisiae_proteins_rna5470, s_kudriavzevii_proteins_Skud_15.216, s_mikatae_proteins_Smik_15.231, s_paradoxus_proteins_Spar_15.252	s_bayanus_proteins_Sbay_11.307, s_kudriavzevii_proteins_Skud_11.308, s_paradoxus_proteins_Spar_11.362, s_mikatae_proteins_Smik_11.334, n_castellii_proteins_rna3087
OG0000497	N3	n1	0.8333333333333334	Non-Terminal: STRIDE	n_castellii_proteins_rna1942, s_bayanus_proteins_Sbay_2.295, s_kudriavzevii_proteins_Skud_4.393, s_mikatae_proteins_Smik_4.378, s_paradoxus_proteins_Spar_4.441	n_castellii_proteins_rna2876, s_bayanus_proteins_Sbay_10.198, s_kudriavzevii_proteins_Skud_12.176, s_mikatae_proteins_Smik_12.168, s_paradoxus_proteins_Spar_12.184
OG0000498	n_castellii_proteins	n4	1.0	Terminal	n_castellii_proteins_rna3172	n_castellii_proteins_rna4677
OG0000498	N5	n6	0.6	Non-Terminal	s_bayanus_proteins_Sbay_14.147, s_mikatae_proteins_Smik_14.136, s_paradoxus_proteins_Spar_14.145, s_kudriavzevii_proteins_Skud_14.140	s_kudriavzevii_proteins_Skud_4.32, s_paradoxus_proteins_Spar_4.43, s_mikatae_proteins_Smik_4.18
OG0000499	N3	n1	0.8333333333333334	Non-Terminal: STRIDE	n_castellii_proteins_rna2300, s_bayanus_proteins_Sbay_8.163, s_kudriavzevii_proteins_Skud_15.273, s_mikatae_proteins_Smik_15.288, s_paradoxus_proteins_Spar_15.315	n_castellii_proteins_rna4767, s_bayanus_proteins_Sbay_14.230, s_kudriavzevii_proteins_Skud_14.223, s_mikatae_proteins_Smik_14.218, s_paradoxus_proteins_Spar_14.229
OG0000500	schizo_pombe_proteins	n1	1.0	Terminal	schizo_pombe_proteins_rna4264	schizo_pombe_proteins_rna5385, schizo_pombe_proteins_rna2416
OG0000500	schizo_pombe_proteins	n2	1.0	Terminal	schizo_pombe_proteins_rna5385	schizo_pombe_proteins_rna2416
OG0000501	N3	n1	0.6666666666666666	Non-Terminal: STRIDE	n_castellii_proteins_rna1350, s_bayanus_proteins_Sbay_13.209, s_kudriavzevii_proteins_Skud_13.196, s_paradoxus_proteins_Spar_13.205	n_castellii_proteins_rna5262, s_bayanus_proteins_Sbay_11.160, s_kudriavzevii_proteins_Skud_11.164, s_mikatae_proteins_Smik_11.183, s_paradoxus_proteins_Spar_11.204
OG0000502	N5	n5	0.8	Non-Terminal	s_bayanus_proteins_Sbay_14.183, s_kudriavzevii_proteins_Skud_14.177, s_mikatae_proteins_Smik_14.172, s_paradoxus_proteins_Spar_14.183	s_bayanus_proteins_Sbay_15.330, s_kudriavzevii_proteins_Skud_8.194, s_paradoxus_proteins_Spar_8.225, s_mikatae_proteins_Smik_8.214
OG0000503	N5	n3	1.0	Non-Terminal	s_bayanus_proteins_Sbay_5.1, s_cerevisiae_proteins_rna1503, s_paradoxus_proteins_Spar_5.8, s_mikatae_proteins_Smik_5.21, s_kudriavzevii_proteins_Skud_5.22	s_bayanus_proteins_Sbay_16.525, s_kudriavzevii_proteins_Skud_16.497, s_cerevisiae_proteins_rna6288, s_mikatae_proteins_Smik_16.457, s_paradoxus_proteins_Spar_16.568
OG0000504	N3	n1	0.8333333333333334	Non-Terminal: STRIDE	n_castellii_proteins_rna3193, s_bayanus_proteins_Sbay_15.336, s_kudriavzevii_proteins_Skud_8.200, s_mikatae_proteins_Smik_8.220, s_paradoxus_proteins_Spar_8.231	n_castellii_proteins_rna4716, s_bayanus_proteins_Sbay_14.179, s_mikatae_proteins_Smik_14.168, s_paradoxus_proteins_Spar_14.179, s_kudriavzevii_proteins_Skud_14.173
OG0000505	s_bayanus_proteins	n7	1.0	Terminal	s_bayanus_proteins_Sbay_15.5	s_bayanus_proteins_Sbay_9.254
OG0000506	N5	n5	0.6	Non-Terminal	s_bayanus_proteins_Sbay_11.335, s_kudriavzevii_proteins_Skud_11.338, s_mikatae_proteins_Smik_11.362, s_paradoxus_proteins_Spar_11.392	s_bayanus_proteins_Sbay_9.30, s_mikatae_proteins_Smik_9.13, s_paradoxus_proteins_Spar_9.16
