Orthogroup	s_cerevisiae_proteins	k_lactis_proteins
OG0002563	rna3563	rna5201
OG0002564	rna3564	rna5203
OG0002565	rna3565	rna5204
OG0002566	rna3566	rna5205
OG0002567	rna3570	rna5212
OG0002568	rna4544	rna5214
OG0002569	rna4541	rna5218
OG0002570	rna4540	rna5219
OG0002571	rna4539	rna5220
OG0002572	rna4538	rna5221
OG0002573	rna3574	rna5223
OG0002574	rna3575	rna5226
OG0002575	rna3576	rna5227
OG0002576	rna4527	rna5234
OG0002577	rna4515	rna5244
OG0002578	rna4514	rna5246
OG0002579	rna4512	rna5250
OG0002580	rna4511	rna5251
OG0002581	rna5309	rna5253
OG0002582	rna1811	rna5255
OG0002583	rna6082	rna5259
OG0002584	rna6077	rna5262
OG0002585	rna6078	rna5263
OG0002586	rna6079	rna5264
OG0002587	rna6080	rna5265
OG0002588	rna675	rna5267
OG0002589	rna2946	rna5275
OG0002590	rna1638	rna5279
OG0002591	rna2949	rna5280
OG0002592	rna2960	rna5282
OG0002593	rna2713	rna5294
OG0002594	rna6030	rna5298
OG0002605	rna2833	rna13
OG0002606	rna2835	rna15
OG0002607	rna3754	rna17
OG0002608	rna3753	rna19
OG0002609	rna2839	rna22
OG0002610	rna2842	rna25
OG0002611	rna1930	rna37
OG0002612	rna1926	rna46
OG0002613	rna1976	rna49
OG0002614	rna1979	rna53
OG0002615	rna1623	rna56
OG0002616	rna1619	rna58
OG0002617	rna1983	rna60
OG0002618	rna1615	rna63
OG0002619	rna1989	rna68
OG0002620	rna4460	rna74
OG0002621	rna1519	rna83
OG0002622	rna1369	rna88
OG0002623	rna4423	rna91
OG0002624	rna4424	rna92
OG0002625	rna5573	rna98
OG0002626	rna5574	rna99
OG0002627	rna5576	rna101
OG0002628	rna4210	rna109
OG0002629	rna2262	rna119
OG0002630	rna3662	rna126
OG0002631	rna3663	rna127
OG0002632	rna3664	rna128
OG0002633	rna1879	rna130
OG0002634	rna17	rna146
OG0002635	rna5776	rna152
OG0002636	rna21	rna153
OG0002637	rna5774	rna158
OG0002638	rna5771	rna162
OG0002639	rna47	rna174
OG0002640	rna2383	rna201
OG0002641	rna2188	rna209
OG0002642	rna207	rna213
OG0002643	rna208	rna216
OG0002644	rna2475	rna222
OG0002645	rna2752	rna225
OG0002646	rna2474	rna230
OG0002647	rna2471	rna233
OG0002648	rna2464	rna240
OG0002649	rna3123	rna241
OG0002650	rna3112	rna256
OG0002651	rna3111	rna257
OG0002652	rna3110	rna258
OG0002653	rna3109	rna260
OG0002654	rna3106	rna265
OG0002655	rna3075	rna271
OG0002656	rna3080	rna277
OG0002657	rna3082	rna280
OG0002658	rna3084	rna283
OG0002659	rna3478	rna289
OG0002660	rna3480	rna291
OG0002661	rna3483	rna296
OG0002662	rna2674	rna305
OG0002663	rna1202	rna311
OG0002664	rna5443	rna312
OG0002665	rna1428	rna314
OG0002666	rna5442	rna315
OG0002667	rna5285, rna4855	rna316
OG0002668	rna5288	rna320
OG0002669	rna4860	rna326
OG0002670	rna4861	rna327
OG0002671	rna4862	rna328
OG0002672	rna5294	rna330
OG0002673	rna5295	rna331
OG0002674	rna5496	rna334
OG0002675	rna5495	rna335
OG0002676	rna3737	rna349
OG0002677	rna4418	rna353
OG0002678	rna3317	rna354
OG0002679	rna3318	rna355
OG0002680	rna4416	rna357
OG0002681	rna4414	rna359
OG0002682	rna4413	rna360
OG0002683	rna4412	rna361
OG0002684	rna1900	rna366
OG0002685	rna2590	rna368
OG0002686	rna2592	rna370
OG0002687	rna2593	rna371
OG0002688	rna591	rna377
OG0002689	rna74	rna388
OG0002690	rna2201	rna389
OG0002691	rna2200	rna390
OG0002692	rna2764	rna403
OG0002693	rna2768	rna406
OG0002694	rna2770	rna408
OG0002695	rna4787	rna422
OG0002696	rna2489	rna423
OG0002697	rna2493	rna432
OG0002698	rna2496	rna438
OG0002699	rna4796	rna441
OG0002700	rna4809	rna446
OG0002701	rna264	rna463
OG0002702	rna961	rna466
OG0002703	rna1882	rna472
OG0002704	rna608	rna483
OG0002705	rna613	rna488
OG0002706	rna1559	rna501
OG0002707	rna1557	rna502
OG0002708	rna5001	rna506
OG0002709	rna2709	rna511
OG0002710	rna1611	rna550
OG0002711	rna1612, rna1993	rna551
OG0002712	rna1613	rna552
OG0002713	rna1614	rna553
OG0002714	rna4454	rna562
OG0002715	rna1389	rna572
OG0002716	rna4448	rna573
OG0002717	rna4446	rna575
OG0002718	rna1391	rna576
OG0002719	rna1392	rna579
OG0002720	rna4442	rna581
OG0002721	rna1394	rna582
OG0002722	rna1395	rna583
OG0002723	rna1397	rna586
OG0002724	rna1398, rna4441	rna587
OG0002725	rna4436	rna595
OG0002726	rna4434	rna599
OG0002727	rna4432	rna602
OG0002728	rna2066	rna607
OG0002729	rna2139	rna624
OG0002730	rna2137	rna630
OG0002731	rna3466	rna634
OG0002732	rna3468	rna637
OG0002733	rna3469	rna638
OG0002734	rna3472	rna640
OG0002735	rna4266	rna647
OG0002736	rna869	rna649
OG0002737	rna4261	rna655
OG0002738	rna1572	rna661, rna2670
OG0002739	rna4254	rna667
OG0002740	rna2791, rna3413	rna680
OG0002741	rna3407	rna690
OG0002742	rna3402	rna699
OG0002743	rna2784	rna700
OG0002744	rna3401	rna702
OG0002745	rna2783	rna704
OG0002746	rna2779	rna710
OG0002747	rna2778	rna711
OG0002748	rna4380	rna721
OG0002749	rna4382	rna725
OG0002750	rna4383	rna726
OG0002751	rna4387	rna730
OG0002752	rna4388	rna731
OG0002753	rna4394	rna742
OG0002754	rna4304	rna743
OG0002755	rna4398	rna747
OG0002756	rna4301	rna748
OG0002757	rna4400	rna750
OG0002758	rna4292	rna763
OG0002759	rna2246	rna768
OG0002760	rna2241	rna774
OG0002761	rna2237	rna780
OG0002762	rna4195	rna786
OG0002763	rna2228	rna793
OG0002764	rna6101	rna797
OG0002765	rna3558	rna804
OG0002766	rna3559, rna4559	rna805
OG0002767	rna3324	rna809
OG0002768	rna1905	rna812
OG0002769	rna262	rna815
OG0002770	rna259	rna820
OG0002771	rna3100	rna848
OG0002772	rna3101	rna849
OG0002773	rna3722	rna852
OG0002774	rna3068	rna857
OG0002775	rna4229	rna865
OG0002776	rna4227	rna867
OG0002777	rna2274	rna871
OG0002778	rna4224	rna872
OG0002779	rna2272	rna874
OG0002780	rna4223	rna875
OG0002781	rna4222	rna878
OG0002782	rna5707	rna883
OG0002783	rna6145	rna898
OG0002784	rna4751	rna904
OG0002785	rna4747	rna909
OG0002786	rna346	rna912
OG0002787	rna344	rna914
OG0002788	rna342	rna917
OG0002789	rna6162	rna924
OG0002790	rna6159	rna927
OG0002791	rna6156	rna934
OG0002792	rna6154	rna936
OG0002793	rna331	rna939
OG0002794	rna379	rna954
OG0002795	rna6038	rna957
OG0002796	rna376	rna960
OG0002797	rna1433	rna962
OG0002798	rna5841	rna977
OG0002799	rna5915	rna984
OG0002800	rna202	rna987
OG0002801	rna6267	rna999
OG0002802	rna4316	rna1000
OG0002803	rna6228	rna1009
OG0002804	rna2334	rna1011
OG0002805	rna2330	rna1016
OG0002806	rna6220	rna1018
OG0002807	rna6219	rna1019
OG0002808	rna2327	rna1022
OG0002809	rna1594	rna1035
OG0002810	rna1592	rna1037
OG0002811	rna3002	rna1041
OG0002812	rna3010	rna1045
OG0002813	rna3012	rna1049
OG0002814	rna321	rna1053
OG0002815	rna319	rna1055
OG0002816	rna316	rna1056
OG0002817	rna313	rna1058
OG0002818	rna6138	rna1061
OG0002819	rna173	rna1063
OG0002820	rna174	rna1065
OG0002821	rna175	rna1066
OG0002822	rna177	rna1069
OG0002823	rna4595	rna1074
OG0002824	rna4592	rna1076
OG0002825	rna3521	rna1077
OG0002826	rna4591	rna1078
OG0002827	rna4588	rna1083
OG0002828	rna3527	rna1087
OG0002829	rna3528	rna1088
OG0002830	rna3529	rna1089
OG0002831	rna4581	rna1092
OG0002832	rna2322	rna1095
OG0002833	rna4723	rna1102
OG0002834	rna2266	rna1108
OG0002835	rna2264	rna4389, rna1111
OG0002836	rna3330	rna1138
OG0002837	rna3334	rna1143
OG0002838	rna3451	rna1145
OG0002839	rna3450	rna1146
OG0002840	rna3449	rna1149
OG0002841	rna3447	rna1153
OG0002842	rna2458	rna1167
OG0002844	rna534	rna1202
OG0002845	rna542	rna1212
OG0002846	rna1482	rna1220
OG0002847	rna1469	rna1226
OG0002848	rna553	rna1229
OG0002849	rna1466	rna1231
OG0002850	rna557	rna1233
OG0002851	rna562	rna1240
OG0002852	rna563	rna1241
OG0002853	rna565	rna1244
OG0002854	rna566	rna1246
OG0002855	rna567	rna1247
OG0002856	rna1459	rna1254
OG0002857	rna1457	rna1255
OG0002858	rna1452	rna1260
OG0002859	rna4040	rna1262
OG0002860	rna4045	rna1269
OG0002861	rna4047	rna1272
OG0002862	rna1598	rna1273
OG0002863	rna646	rna1277
OG0002864	rna645	rna1279
OG0002865	rna1505	rna1283
OG0002866	rna4893	rna1287
OG0002867	rna4900	rna1300
OG0002868	rna4902	rna1302
OG0002869	rna1001	rna1305
OG0002870	rna4905	rna1308
OG0002871	rna4906	rna1309
OG0002872	rna4911	rna1314
OG0002873	rna3364	rna1317
OG0002874	rna4917	rna1322
OG0002875	rna3060	rna1332
OG0002876	rna1435	rna1344
OG0002877	rna5314	rna1345
OG0002878	rna913	rna1354
OG0002879	rna5351	rna1361
OG0002880	rna3026	rna1372
OG0002881	rna922	rna1373
OG0002882	rna926	rna1377
OG0002883	rna359	rna1379
OG0002884	rna5334	rna1380
OG0002885	rna2284	rna1383
OG0002886	rna4139	rna1389
OG0002887	rna4143	rna1394
OG0002888	rna4145	rna1397
OG0002889	rna4149	rna1407
OG0002890	rna5604	rna1414
OG0002891	rna4156	rna1420
OG0002892	rna434	rna1425
OG0002893	rna2145	rna1431
OG0002894	rna2144	rna1432
OG0002895	rna2142	rna1436
OG0002896	rna5413	rna1456
OG0002897	rna4339	rna1460
OG0002898	rna5562	rna1467
OG0002899	rna1354	rna1473
OG0002900	rna1356	rna1475
OG0002901	rna1358	rna1479
OG0002902	rna1359	rna1480
OG0002903	rna4714	rna1487
OG0002904	rna5694	rna1493
OG0002905	rna4710	rna1494
OG0002906	rna4708	rna1496
OG0002907	rna4707	rna1498
OG0002908	rna4704	rna1502
OG0002909	rna5690	rna1503
OG0002910	rna4703	rna1504
OG0002911	rna4702	rna1505
OG0002912	rna4701	rna1508
OG0002913	rna5682	rna1514
OG0002914	rna5679	rna1516
OG0002915	rna1673	rna1517
OG0002916	rna1672	rna1518
OG0002917	rna2921	rna1521
OG0002918	rna1669	rna1522
OG0002919	rna2922	rna1523
OG0002920	rna1661	rna1529
OG0002921	rna2925	rna1531
OG0002923	rna2931	rna1538
OG0002924	rna2935	rna1543
OG0002925	rna2936	rna1544
OG0002926	rna1646	rna1551
OG0002927	rna5190	rna1559
OG0002928	rna668	rna1562
OG0002929	rna667	rna1565
OG0002930	rna658	rna1577
OG0002931	rna5181	rna1583
OG0002932	rna1677	rna1589
OG0002933	rna5678	rna1601
OG0002934	rna5677	rna1602
OG0002935	rna5672	rna1608
OG0002936	rna5919	rna1609
OG0002937	rna5918	rna1611
OG0002938	rna5917	rna1612
OG0002939	rna5669	rna1615
OG0002940	rna5924	rna1619
OG0002941	rna5666	rna1620
OG0002942	rna5926	rna1622
OG0002943	rna5927	rna1623
OG0002944	rna5928	rna1627
OG0002945	rna5930	rna1629
OG0002946	rna5931	rna1630
OG0002947	rna1251	rna1635
OG0002948	rna1249	rna1637
OG0002949	rna2610	rna1640
OG0002950	rna1243	rna1645
OG0002951	rna2611	rna1646
OG0002952	rna1242	rna1647
OG0002953	rna1241	rna1648
OG0002954	rna2612	rna1649
OG0002955	rna1234	rna1665
OG0002956	rna2626	rna1670
OG0002957	rna2622	rna1672
OG0002958	rna1227	rna1673
OG0002959	rna2849	rna1685
OG0002960	rna2848	rna1688
OG0002961	rna5068	rna1689
OG0002962	rna2375	rna1694
OG0002963	rna203	rna1697
OG0002964	rna1769	rna1699
OG0002965	rna1024	rna1701
OG0002966	rna1760	rna1702
OG0002967	rna1027	rna1705
OG0002968	rna1028	rna1707
OG0002969	rna1030	rna1709
OG0002970	rna2367	rna1715
OG0002971	rna5299	rna1720
OG0002972	rna4876	rna1721
OG0002973	rna4879	rna1724
OG0002974	rna5302	rna1728
OG0002975	rna1447	rna1729
OG0002976	rna1443	rna1733
OG0002977	rna5308	rna1738
OG0002978	rna4506	rna1742
OG0002979	rna4854	rna1755
OG0002980	rna5769	rna1761
OG0002981	rna29	rna1766
OG0002982	rna5766	rna1768
OG0002983	rna5522	rna1769
OG0002984	rna5521	rna1771
OG0002985	rna5050	rna1773
OG0002986	rna5051	rna1774
OG0002987	rna5519	rna1775
OG0002988	rna5052	rna1776
OG0002989	rna5055	rna1779
OG0002990	rna5514	rna1782
OG0002991	rna5510	rna1786
OG0002992	rna5504	rna1794
OG0002993	rna5062	rna1795
OG0002994	rna5063	rna1796
OG0002995	rna5066	rna1799
OG0002996	rna2499	rna1803
OG0002997	rna2500	rna1804
OG0002998	rna2502	rna1809
OG0002999	rna2503	rna1813
OG0003000	rna3536	rna1814
OG0003001	rna4579	rna1816
OG0003002	rna4744	rna1822
OG0003003	rna301	rna1826
OG0003004	rna1258	rna1834
OG0003005	rna2640	rna1838
OG0003006	rna1255	rna1840
OG0003007	rna4429	rna1844
OG0003008	rna1175	rna1848
OG0003009	rna1176	rna1850
OG0003010	rna748	rna1851
OG0003011	rna1178	rna1853
OG0003012	rna1180	rna1856
OG0003013	rna1184	rna1862
OG0003014	rna1185	rna1863
OG0003015	rna1188	rna1867
OG0003016	rna2127	rna1871
OG0003017	rna2288	rna1873
OG0003018	rna2287	rna1880
OG0003019	rna354	rna1890
OG0003020	rna4664	rna1900
OG0003021	rna3073	rna1917
OG0003022	rna791	rna1920
OG0003023	rna790	rna1921
OG0003024	rna1272	rna1931
OG0003025	rna4374, rna4335	rna1934
OG0003026	rna4334	rna1936
OG0003027	rna2023	rna1941
OG0003028	rna2025	rna1945
OG0003029	rna2034	rna1959
OG0003030	rna6111	rna1960
OG0003031	rna3796	rna1964
OG0003032	rna1038	rna1965
OG0003033	rna1773	rna1970
OG0003034	rna1776	rna1974
OG0003035	rna2219	rna1983
OG0003036	rna2218	rna1984
OG0003037	rna2217	rna1985
OG0003038	rna4176	rna2000
OG0003039	rna5208	rna2019
OG0003040	rna5211	rna2023
OG0003042	rna3437	rna2047
OG0003043	rna3054	rna2066
OG0003044	rna5824	rna2074
OG0003045	rna5822	rna2079
OG0003046	rna1514	rna2081
OG0003047	rna5828	rna2083
OG0003048	rna5419	rna2090
OG0003049	rna1508	rna2091
OG0003050	rna5420	rna2093
OG0003051	rna4464, rna4465	rna2095
OG0003052	rna4778	rna2106
OG0003053	rna4776	rna2108
OG0003054	rna4341	rna2109
OG0003055	rna4343	rna2111
OG0003056	rna4344	rna2115
OG0003057	rna4350	rna2117
OG0003058	rna4351	rna2126
OG0003059	rna4764	rna2129
OG0003060	rna3676	rna2141
OG0003061	rna3670	rna2149
OG0003062	rna4284	rna2166
OG0003063	rna3460	rna2169
OG0003064	rna4283	rna2171
OG0003065	rna4282	rna2172
OG0003066	rna5890	rna2190
OG0003067	rna2131	rna2194
OG0003068	rna241	rna2202
OG0003069	rna5336	rna2209
OG0003070	rna3586	rna2210
OG0003071	rna2282	rna2215
OG0003072	rna3809	rna2217
OG0003073	rna2535	rna2218
OG0003074	rna3791	rna2219
OG0003075	rna2223	rna2238
OG0003076	rna4186	rna2239
OG0003077	rna606	rna2245
OG0003078	rna1893	rna2246
OG0003079	rna1894	rna2247
OG0003080	rna5157	rna2259
OG0003081	rna579	rna2260
OG0003082	rna2021	rna2267
OG0003083	rna3892	rna2273
OG0003084	rna1829	rna2276
OG0003085	rna1826	rna2281
OG0003086	rna3896	rna2283
OG0003087	rna3897	rna2284
OG0003088	rna3902	rna2290
OG0003089	rna3905	rna2296
OG0003090	rna3907	rna2298
OG0003091	rna1817	rna2302
OG0003092	rna5938	rna2304
OG0003093	rna5934	rna2308
OG0003094	rna5933	rna2310
OG0003095	rna3187	rna2324
OG0003096	rna509	rna2325
OG0003097	rna5969	rna2331
OG0003098	rna5632	rna2343
OG0003099	rna5635	rna2346
OG0003100	rna5636	rna2349
OG0003101	rna5959	rna2351
OG0003102	rna5637	rna2352
OG0003103	rna5644	rna2359
OG0003104	rna2822	rna2365, rna4468
OG0003105	rna5652	rna2370
OG0003106	rna1854	rna2377
OG0003107	rna1853	rna2379
OG0003108	rna1850	rna2381
OG0003109	rna2725	rna2389
OG0003110	rna4989	rna2390
OG0003111	rna4987	rna2392
OG0003112	rna2726	rna2393
OG0003113	rna4986	rna2394
OG0003114	rna4985	rna2395
OG0003115	rna4984	rna2397
OG0003116	rna4981	rna2401
OG0003117	rna4975	rna2409
OG0003118	rna4968	rna2418
OG0003119	rna1236	rna2427
OG0003120	rna3046	rna2430
OG0003121	rna4671	rna2437
OG0003122	rna6170	rna2443
OG0003123	rna6169	rna2444
OG0003124	rna350	rna2445
OG0003125	rna997	rna2448
OG0003126	rna1723	rna2454
OG0003127	rna2627	rna2465
OG0003128	rna2419	rna2466
OG0003129	rna3267	rna2470
OG0003130	rna3265	rna2474
OG0003131	rna4651	rna2482
OG0003132	rna4652	rna2483
OG0003133	rna4361	rna2492
OG0003134	rna4368	rna2500
OG0003135	rna4333	rna2506
OG0003136	rna4311	rna2510
OG0003137	rna3391	rna2511
OG0003138	rna3373	rna2524
OG0003139	rna3374	rna2525
OG0003140	rna4997	rna2527
OG0003141	rna2719	rna2533
OG0003142	rna4999	rna2534
OG0003143	rna4489	rna2547
OG0003144	rna4656	rna2548
OG0003145	rna1933	rna2561
OG0003146	rna1201	rna2565
OG0003147	rna1200	rna2567
OG0003148	rna1199	rna2570
OG0003149	rna1198	rna2576
OG0003150	rna6066	rna2588
OG0003151	rna6074	rna2591
OG0003152	rna783	rna2599
OG0003153	rna4061	rna2602
OG0003154	rna2	rna2613
OG0003155	rna4676	rna2614
OG0003156	rna4675	rna2616
OG0003157	rna5847	rna2617
OG0003158	rna5848	rna2618
OG0003159	rna5850	rna2620
OG0003160	rna2657	rna2628
OG0003161	rna1274	rna2631
OG0003162	rna1275	rna2632
OG0003163	rna2660	rna2636
OG0003164	rna2607	rna2643
OG0003165	rna2979	rna2644
OG0003166	rna1587	rna2647
OG0003167	rna2997	rna2649
OG0003168	rna1585	rna2651
OG0003169	rna1579	rna2659
OG0003170	rna1575	rna2664
OG0003171	rna2993	rna2666
OG0003172	rna1571	rna2671
OG0003173	rna2991	rna2672
OG0003174	rna1568	rna2677
OG0003175	rna2987	rna2678
OG0003176	rna4476	rna2694
OG0003177	rna5434	rna2695
OG0003178	rna2543	rna2697
OG0003179	rna2295	rna2701
OG0003180	rna2296	rna2702
OG0003181	rna6195	rna2706
OG0003182	rna2301	rna2710
OG0003183	rna6200	rna2716
OG0003184	rna6202	rna2719
OG0003185	rna6203	rna2722
OG0003186	rna2310	rna2725
OG0003187	rna2312	rna2727
OG0003188	rna2313	rna2728
OG0003189	rna2314	rna2729
OG0003190	rna6210	rna2741
OG0003191	rna2323	rna2742
OG0003192	rna477	rna2745
OG0003193	rna479	rna2749
OG0003194	rna2974	rna2755
OG0003195	rna1911, rna2972	rna2759
OG0003196	TCONS_novel_00000195-1	rna2767
OG0003197	rna1090	rna2774
OG0003198	rna3958	rna2779
OG0003199	rna3961	rna2782
OG0003200	rna3963	rna2791
OG0003201	rna1102	rna2794
OG0003202	rna1105	rna2797
OG0003203	rna3965	rna2798
OG0003204	rna3966	rna2799
OG0003205	rna3969	rna2801
OG0003206	rna3972	rna2806
OG0003207	rna1108	rna2809
OG0003208	rna3975	rna2811
OG0003209	rna3979	rna2817
OG0003210	rna1124	rna2846
OG0003211	rna1125	rna2847
OG0003212	rna4026	rna2848
OG0003213	rna1131	rna2855
OG0003214	rna1134	rna2861
OG0003215	rna1135	rna2862
OG0003216	rna1141	rna2870
OG0003217	rna1143	rna2872
OG0003218	rna1146	rna2876
OG0003219	rna1147	rna2877
OG0003220	rna725	rna2881
OG0003221	rna4952	rna2883
OG0003222	rna4948	rna2886
OG0003223	rna721	rna2887
OG0003224	rna4947	rna2889
OG0003225	rna4944	rna2892
OG0003226	rna4942	rna2896
OG0003227	rna4941	rna2897
OG0003228	rna4938	rna2902
OG0003229	rna715	rna2905
OG0003230	rna4926	rna2915
OG0003231	rna4924	rna2917
OG0003232	rna4923	rna2918
OG0003233	rna4920	rna2920
OG0003234	rna3051	rna2945
OG0003235	rna2530	rna2952
OG0003236	rna3786	rna2957
OG0003237	rna2536	rna2962
OG0003238	rna2537	rna2963
OG0003239	rna3792	rna2964
OG0003240	rna3794	rna2966
OG0003241	rna1758	rna2968
OG0003242	rna1023	rna2972
OG0003243	rna1754	rna2973
OG0003244	rna890	rna2980
OG0003245	rna891	rna2981
OG0003246	rna4636	rna2987
OG0003247	rna848	rna2991
OG0003248	rna4638	rna2992
OG0003249	rna847	rna2994
OG0003250	rna4643	rna2998
OG0003251	rna843	rna3003
OG0003252	rna4646	rna3004
OG0003253	rna5204	rna3006
OG0003254	rna5258	rna3010
OG0003255	rna4832	rna3019
OG0003256	rna4833	rna3020
OG0003257	rna4834	rna3021
OG0003258	rna4836	rna3026
OG0003259	rna1323	rna3027
OG0003260	rna1324	rna3029
OG0003261	rna5537	rna3032
OG0003262	rna1328	rna3038
OG0003263	rna5543	rna3051
OG0003264	rna1344	rna3065
OG0003265	rna5551	rna3070
OG0003266	rna5552	rna3071
OG0003267	rna5553	rna3072
OG0003268	rna5559	rna3075
OG0003269	rna2353	rna3099
OG0003270	rna2352	rna3100
OG0003271	rna6243	rna3102
OG0003272	rna2348	rna3107
OG0003273	rna6239	rna3108
OG0003274	rna2347	rna3110
OG0003275	rna1088	rna3112
OG0003276	rna1087	rna3113
OG0003277	rna2954	rna3124
OG0003278	rna2952	rna3129
OG0003279	rna2950	rna3133
OG0003280	rna6237	rna3137
OG0003281	rna2343	rna3138
OG0003282	rna2342	rna3139
OG0003283	rna2341	rna3140
OG0003284	rna6274	rna3147
OG0003285	rna6277	rna3151
OG0003286	rna4250	rna3154
OG0003287	rna4245	rna3162
OG0003288	rna4244	rna3163
OG0003289	rna4243	rna3164
OG0003290	rna884	rna3166
OG0003291	rna6136	rna3178
OG0003292	rna3371	rna3180
OG0003293	rna169	rna3183
OG0003294	rna165	rna3186
OG0003295	rna164	rna3187
OG0003296	rna3377	rna3193
OG0003297	rna3360, rna6134	rna3197
OG0003298	rna3353	rna3203
OG0003299	rna3351	rna3208
OG0003300	rna6126	rna3214
OG0003301	rna3347	rna3215
OG0003302	rna3346	rna3216
OG0003303	rna106	rna3218
OG0003304	rna110	rna3223
OG0003305	rna6117	rna3229
OG0003306	rna6115	rna3232
OG0003307	rna1712	rna3243
OG0003308	rna1709	rna3247
OG0003309	rna5270	rna3248
OG0003310	rna4849	rna3258
OG0003311	rna4847	rna3260
OG0003312	rna5274	rna3261
OG0003313	rna5280	rna3269
OG0003314	rna3592	rna3276
OG0003315	rna4495	rna3280
OG0003316	rna4494	rna3281
OG0003317	rna2853	rna3282
OG0003318	rna5076	rna3284
OG0003319	rna2852	rna3285
OG0003320	rna5075	rna3286
OG0003321	rna2851	rna3287
OG0003322	rna5074	rna3288
OG0003323	rna3633	rna3289
OG0003324	rna2906	rna3316
OG0003325	rna5144	rna3326
OG0003326	rna826	rna3328
OG0003327	rna5145	rna3330
OG0003328	rna2052	rna3333
OG0003329	rna2054	rna3335
OG0003330	rna833	rna3344
OG0003331	rna834	rna3345
OG0003332	rna2058	rna3347
OG0003333	rna836	rna3348
OG0003334	rna5439	rna3352
OG0003335	rna5440	rna3353
OG0003336	rna5441	rna3354
OG0003337	rna3834	rna3358
OG0003338	rna3833	rna3359
OG0003339	rna3830	rna3361
OG0003340	rna3831	rna3362
OG0003341	rna3276	rna3370
OG0003342	rna6135	rna3381
OG0003343	rna1751	rna3385
OG0003344	rna1749	rna3387
OG0003345	rna1018	rna3389
OG0003346	rna1017	rna3390
OG0003347	rna1012	rna3396
OG0003348	rna193	rna3403
OG0003349	rna200	rna3412
OG0003350	rna2175	rna3417
OG0003351	rna2172	rna3422
OG0003352	rna4355	rna3428
OG0003353	rna4761	rna3429
OG0003354	rna4760	rna3430
OG0003355	rna4357	rna3433
OG0003356	rna4757	rna3435
OG0003357	rna325	rna3441
OG0003358	rna323	rna3443
OG0003359	rna6143	rna3444
OG0003360	rna2539	rna3445
OG0003361	rna3498	rna3455
OG0003362	rna3499	rna3456
OG0003363	rna3223	rna3461
OG0003364	rna3221	rna3462
OG0003365	rna1861	rna3472
OG0003366	rna3516	rna3480
OG0003367	rna180	rna3485
OG0003368	rna302	rna3496
OG0003369	rna1263	rna3500
OG0003370	rna4867	rna3525
OG0003371	rna900	rna3533
OG0003372	rna5338	rna3534
OG0003373	rna1718	rna3540
OG0003374	rna3510	rna3547
OG0003375	rna3665	rna3552
OG0003376	rna1876	rna3565
OG0003377	rna1871	rna3572
OG0003378	rna6089	rna3573
OG0003379	rna839	rna3590
OG0003380	rna2059	rna3595
OG0003381	rna3699	rna3600
OG0003382	rna3139	rna3601
OG0003383	rna3702	rna3603
OG0003384	rna3136	rna3606
OG0003385	rna3126	rna3619
OG0003386	rna3125	rna3620
OG0003387	rna2463	rna3623
OG0003388	rna2744	rna3624
OG0003389	rna2461	rna3627
OG0003390	rna2735	rna3639
OG0003391	rna2734	rna3640
OG0003392	rna2448	rna3643
OG0003393	rna2733	rna3645
OG0003394	rna3877	rna3655
OG0003395	rna2430	rna3665
OG0003396	rna3287	rna3666
OG0003397	rna3286	rna3667
OG0003398	rna3283	rna3671
OG0003399	rna2682	rna3674
OG0003400	rna1216	rna3676
OG0003401	rna5452	rna3677
OG0003402	rna1213	rna3681
OG0003403	rna5446	rna3683
OG0003404	rna5445	rna3685
OG0003405	rna1203	rna3686
OG0003406	rna1281	rna3689
OG0003407	rna2664	rna3691
OG0003408	rna1282	rna3692
OG0003409	rna2666	rna3696
OG0003410	rna2667	rna3697
OG0003411	rna3024	rna3737
OG0003412	rna3640	rna3742
OG0003413	rna3023	rna3744
OG0003414	rna3644	rna3750
OG0003415	rna4550	rna3759
OG0003416	rna4549	rna3760
OG0003417	rna2572	rna3762
OG0003418	rna5911	rna3773
OG0003419	rna2112	rna3778
OG0003420	rna5906	rna3782
OG0003421	rna5801, rna5814	rna3791
OG0003422	rna5898	rna3795
OG0003423	rna2125	rna3799
OG0003424	rna779	rna3802
OG0003425	rna4054	rna3803
OG0003426	rna778	rna3807
OG0003427	rna776	rna3809
OG0003428	rna4050	rna3810
OG0003429	rna1687	rna3830
OG0003430	rna1688	rna3831
OG0003431	rna1690	rna3834
OG0003432	rna148	rna3838
OG0003433	rna147	rna3839
OG0003434	rna143	rna3845
OG0003435	rna133	rna3856
OG0003436	rna1705	rna3861
OG0003437	rna1707	rna3863
OG0003438	rna4837	rna3873
OG0003439	rna5534	rna3876
OG0003440	rna5533	rna3877
OG0003441	rna1313	rna3883
OG0003442	rna2695	rna3884
OG0003443	rna1312	rna3886
OG0003444	rna2692	rna3888
OG0003445	rna2691	rna3889
OG0003446	rna1308	rna3893
OG0003447	rna1307	rna3894
OG0003448	rna2686	rna3899
OG0003449	rna1304	rna3900
OG0003450	rna5454	rna3907
OG0003451	rna4626	rna3914
OG0003452	rna1542	rna3927
OG0003453	rna3306	rna3930
OG0003454	rna1544	rna3932
OG0003455	rna3304	rna3934
OG0003456	rna1550	rna3942
OG0003457	rna3298	rna3943
OG0003458	rna428	rna3959
OG0003459	rna6029	rna3962
OG0003460	rna426	rna3963
OG0003461	rna6024	rna3970
OG0003462	rna6022	rna3973
